"s"	"p"	"o"
"http://localhost:8890/DAV//VAD/wa/ckeditor/ckeditor.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/config.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/contents.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/images/spacer.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/lang/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/lang/en.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/clipboard/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/clipboard/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/clipboard/dialogs/paste.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/colordialog/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/colordialog/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/colordialog/dialogs/colordialog.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/dialog/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/dialog/dialogDefinition.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/find/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/find/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/find/dialogs/find.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/flash/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/flash/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/flash/dialogs/flash.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/flash/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/flash/images/placeholder.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/image/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/image/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/image/dialogs/image.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/dialogs/anchor.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/dialogs/link.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/link/images/anchor.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/pastetext/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/pastetext/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/pastetext/dialogs/pastetext.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/scayt/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/scayt/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/scayt/dialogs/options.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/scayt/dialogs/toolbar.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_address.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_blockquote.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_div.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h1.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h2.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h3.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h4.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h5.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_h6.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_p.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/showblocks/images/block_pre.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/dialogs/smiley.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/angel_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/angry_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/broken_heart.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/confused_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/cry_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/devil_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/embaressed_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/envelope.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/heart.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/kiss.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/lightbulb.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/omg_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/regular_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/sad_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/shades_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/teeth_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/thumbs_down.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/thumbs_up.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/tounge_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/whatchutalkingabout_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/smiley/images/wink_smile.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/specialchar/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/specialchar/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/specialchar/dialogs/specialchar.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/specialchar/lang/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/specialchar/lang/en.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/styles/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/styles/styles/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/styles/styles/default.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/table/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/table/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/table/dialogs/table.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/tabletools/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/tabletools/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/tabletools/dialogs/tableCell.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/dialogs/templates.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/default.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/images/template1.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/images/template2.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/templates/templates/images/template3.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/dialogs/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/dialogs/ciframe.html"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/dialogs/tmpFrameset.html"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/dialogs/wsc.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/plugins/wsc/dialogs/wsc.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/dialog.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/editor.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/icons.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/icons_rtl.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/dialog_sides.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/dialog_sides.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/dialog_sides_rtl.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/mini.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/noimage.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/sprites.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/sprites_ie6.png"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/images/toolbar_start.gif"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/skin.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/skins/kama/templates.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/themes/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/themes/default/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/themes/default/theme.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/common.css"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/common.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/community.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/app_inst_menu.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/app_search.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/apps.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/check.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/check_register.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/dashboard.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/dashboard_style.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/dav_browser.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/help.xml"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/help.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/home.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/inst.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/login.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/make_sp.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/map_control.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/map_control.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/members.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/membership.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/ods_bar.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/page.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/register.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/render.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/rss2atom.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/rss2rdf.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/rss2xbel.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/services.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/settings.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/site_home.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/store.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/comp/tagging.xsl"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
